Problem,Planner,Dom,Time,Steps,Comp,Stage,cc5Rad,maxEigCentr,cc18Periph,cc47Rad,cc43Rad,cc27M,cc34Cent,cc1Periph,cc13M,cc18Cent,cc33N,cc14N,cc35N,cc22Dens,cc44N,cc14Rad,cc2Rad,cc43MaxEcc,cc12Cent,cc22Rad,cc40Dens,cc39Cent,cc7Dens,cc27Cent,cc38Dens,cc11M,cc9Diam,cc11Cent,cc2Periph,cc33Periph,cc1MaxEcc,trans,cc31Diam,cc34MaxEcc,cc6Periph,cc1Diam,cc28Diam,cc31MaxEcc,cc13MaxEcc,cc7M,cc11N,cc43Periph,cc30MaxEcc,cc41Rad,cc31Rad,cc40M,cc9MaxEcc,cc18Diam,cc6MaxEcc,cc28Cent,cc43Cent,cc3M,cc22Diam,cc25MaxEcc,cc33Dens,cc34M,cc29M,cc35M,cc40Periph,cc47MaxEcc,cc29Dens,cc44Dens,cc9M,cc0Dens,cc0M,cc29Diam,cc14Dens,cc12N,cc47Dens,cc2MaxEcc,cc1M,cc5Dens,cc28Rad,cc26Rad,cc38M,cc40MaxEcc,cc39Diam,cc33Rad,cc0MaxEcc,cc3Periph,cc35Cent,cc29MaxEcc,cc12M,cc5MaxEcc,cc1Cent,cc28M,isolated,edgeCover,cc27MaxEcc,cc27Rad,maxLoadCentr,cc29Rad,cc31Periph,cc35Diam,cc41N,cc12MaxEcc,cc35Dens,cc13Periph,cc40Cent,cc47M,cc0Cent,cc26Periph,cc14M,cc7MaxEcc,cc9Rad,cc3Cent,cc4Dens,cc26Cent,cc12Dens,cc38N,cc14Periph,cc7Cent,cc28MaxEcc,cc30Periph,cc18Dens,cc26N,cc1N,cc43Diam,cc39N,cc29Cent,cc19M,cc5Cent,cc33Diam,cc38Periph,cc29Periph,cc7Rad,cc19Diam,cc2Dens,cc4Cent,cc30N,cc11Periph,cc30Cent,cc22N,cc12Periph,cc18M,cc33M,cc14MaxEcc,cc39Dens,cc25Periph,cc41Cent,cc5Periph,cc6N,cc11MaxEcc,cc0Diam,cc40Diam,cc28N,cc28Periph,cc35Rad,cc39M,ccCount,maxAvgDegConn,cc4Diam,cc13Rad,cc47Cent,cc28Dens,cc3Rad,cc0Periph,cc30Dens,cc13Cent,cc27N,cc47Periph,cc11Diam,cc12Rad,cc4N,cc9N,cc27Diam,cc6Dens,cc11Dens,size,cc40N,cc47N,cc22MaxEcc,cc25Rad,cc44MaxEcc,cc31Cent,cc2Diam,cc25M,cc7N,degAssort,cc6M,vertexCover,cc4Rad,cc18N,cc6Diam,cc25N,maxTriangles,cc0Rad,cc30Rad,cc30M,cc3Diam,cc6Cent,cc38Rad,cc14Diam,cc44M,ccMax,cc3Dens,cc27Dens,cc38MaxEcc,cc39Periph,cc13N,cc2N,cc12Diam,cc9Cent,cc26Diam,cc25Dens,cc34Dens,cc7Diam,cc39MaxEcc,cc7Periph,cc38Cent,cc43M,cc13Diam,cc2M,ccMin,cc19MaxEcc,cc19Periph,cc1Rad,cc41Periph,cc2Cent,cc5N,cc4MaxEcc,cc22M,cc19Dens,cc22Periph,cc44Diam,cc29N,cc4Periph,cc44Periph,maxCloseCentr,cc47Diam,cc35Periph,cc0N,cc41Diam,greedyCol,cc31M,avgClust,cc26M,cc14Cent,cc9Periph,cc18Rad,cc19Rad,cc34Periph,cc43Dens,cc4M,cc25Diam,cc9Dens,cc5M,cc18MaxEcc,cc43N,cc11Rad,cc30Diam,cc39Rad,cc3N,order,cc3MaxEcc,cc33MaxEcc,cc5Diam,cc27Periph,cc44Rad,cc34N,cc38Diam,cc41Dens,cc44Cent,cc26MaxEcc,cc19N,cc6Rad,cc25Cent,cc19Cent,cc13Dens,cc34Rad,cc31N,cc35MaxEcc,cc41MaxEcc,cc41M,cc22Cent,cc40Rad,cc1Dens,cc34Diam,cc31Dens,cc33Cent,cc26Dens,maxBetwCent
BLOCKS-18-0,hsp2,blocks,64290,98,IPC2000,2,NA,0.21340625927265283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6930161166538756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454878,373.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,37.0,NA,NA,0.012514291320029522,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,16.0,23.90909090909091,NA,NA,NA,NA,NA,43.902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3245367969747943,NA,70.0,NA,NA,NA,NA,249.0,2.0,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43956043956043955,NA,NA,41.0,NA,19.0,NA,0.3928276002707948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012787108622588977
BLOCKS-18-0,hsp2,blocks,64290,98,IPC2000,3,NA,0.21745113561398124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7163120567375887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39878,327.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,22.0,NA,NA,0.062060055766196096,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,23.571428571428573,NA,NA,NA,NA,NA,43.902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18455754847606226,NA,40.0,NA,NA,NA,NA,216.0,2.0,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7407407407407407,NA,NA,41.0,NA,19.0,NA,0.5967247163730952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061796153909157
BLOCKS-18-0,hsp2,blocks,64290,98,IPC2000,4,NA,0.15885594055433463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7688154765730445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413534,1210.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,52.0,NA,NA,0.032656783760488514,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.558442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,13.0,44.10294117647059,NA,NA,NA,NA,NA,58.441558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39380950053710645,NA,100.0,NA,NA,NA,NA,887.0,2.0,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5607766990291262,NA,NA,77.0,NA,33.0,NA,0.5647051098503859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032684725460316866
BLOCKS-18-0,hsp2,blocks,64290,98,IPC2000,5,NA,0.16029717386344372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8030136785897155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379357,1110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,43.0,NA,NA,0.06202655946031887,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.558442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,44.0,NA,NA,NA,NA,NA,58.441558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37446651327571684,NA,72.0,NA,NA,NA,NA,823.0,2.0,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7238095238095238,NA,NA,77.0,NA,33.0,NA,0.6885283163565051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06219739782509347
BLOCKS-18-1,hsp2,blocks,18243.3,98,IPC2000,1,NA,0.4657450193634008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154412,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,25.0,NA,NA,0.4527777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,8.0,NA,NA,NA,NA,NA,70.588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7220000000000003,NA,6.0,NA,NA,NA,NA,5.0,2.0,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,NA,17.0,NA,4.0,NA,0.1491596638655462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4527777777777777
BLOCKS-18-1,hsp2,blocks,18243.3,98,IPC2000,2,NA,0.22320278624012524,NA,NA,NA,NA,NA,44.736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.6933505487411233,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.263158,NA,0.0,34.0,NA,NA,0.012397922479382305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0,22.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3181901778894599,NA,68.0,NA,NA,NA,NA,214.0,NA,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4256840796019901,NA,NA,NA,NA,18.0,NA,0.3908897035245686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45377,NA,NA,NA,NA,0.01269660891769996
BLOCKS-18-1,hsp2,blocks,18243.3,98,IPC2000,3,NA,0.2281484233436656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7105740181268883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394026,277.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,19.0,NA,NA,0.07315880306076386,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,22.0,NA,NA,NA,NA,NA,44.736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1237269520287457,NA,36.0,NA,NA,NA,NA,185.0,2.0,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,38.0,NA,18.0,NA,0.6030410539027198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07316503640033052
BLOCKS-18-1,hsp2,blocks,18243.3,98,IPC2000,4,NA,0.16930984023306067,NA,NA,NA,NA,NA,54.411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.759607668301382,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,974.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.588235,NA,0.0,47.0,NA,NA,0.033027304246425616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36866108656885627,NA,94.0,NA,NA,NA,NA,715.0,NA,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5423462607224839,NA,NA,NA,NA,30.0,NA,0.5304801902804553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427568,NA,NA,NA,NA,0.03305580856941285
BLOCKS-18-1,hsp2,blocks,18243.3,98,IPC2000,5,NA,0.17148061333241396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7955812442285988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389816,888.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,37.0,NA,NA,0.07001352299699728,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,40.333333333333336,NA,NA,NA,NA,NA,57.352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3386366509752907,NA,66.0,NA,NA,NA,NA,666.0,2.0,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7362637362637363,NA,NA,68.0,NA,30.0,NA,0.6980305754164685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07023166206613612
BLOCKS-19-0,hsp2,blocks,85422,120,IPC2000,1,NA,0.46574501936340085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154412,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,25.0,NA,NA,0.4527777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,8.0,NA,NA,NA,NA,NA,70.588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7220000000000003,NA,6.0,NA,NA,NA,NA,5.0,2.0,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,NA,17.0,NA,4.0,NA,0.1491596638655462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4527777777777777
BLOCKS-19-0,hsp2,blocks,85422,120,IPC2000,2,NA,0.2328416596812094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6960297766749379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453782,270.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,35.0,NA,NA,0.011447102280435613,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,17.0,21.055555555555557,NA,NA,NA,NA,NA,45.714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3279657439237674,NA,66.0,NA,NA,NA,NA,182.0,2.0,NA,NA,NA,NA,NA,NA,NA,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3980716253443526,NA,NA,35.0,NA,17.0,NA,0.37819658051886335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011755697918924933
BLOCKS-19-0,hsp2,blocks,85422,120,IPC2000,3,NA,0.2378937943174048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7060669456066946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389916,232.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,19.0,NA,NA,0.07879017768723652,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,20.41176470588235,NA,NA,NA,NA,NA,45.714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0540360410077892,NA,34.0,NA,NA,NA,NA,154.0,2.0,NA,NA,NA,NA,NA,NA,NA,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7391304347826086,NA,NA,35.0,NA,17.0,NA,0.6144978246482006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07912332765273944
